"femaDeclarationString","disasterNumber","state","declarationType","declarationDate","fyDeclared","incidentType","declarationTitle","ihProgramDeclared","iaProgramDeclared","paProgramDeclared","hmProgramDeclared","incidentBeginDate","incidentEndDate","disasterCloseoutDate","fipsStateCode","fipsCountyCode","placeCode","designatedArea","declarationRequestNumber","hash","lastRefresh","id","DT"
"EM-3147-VA",3147,"VA","EM","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-13T04:00:00.000Z","1999-09-26T04:00:00.000Z","2005-05-05T04:00:00.000Z",51,735,63768,"Poquoson",99090,"b4b00ebabc54bd7c9c1397da85f92364","2020-10-05T14:22:05.816Z","5f7b2c0d31a8c6681cfdcb6c",1999-09-13
"EM-3147-VA",3147,"VA","EM","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-13T04:00:00.000Z","1999-09-26T04:00:00.000Z","2005-05-05T04:00:00.000Z",51,800,76432,"Suffolk",99090,"5385e88cec7b0cd126a70cb008c7177d","2020-10-05T14:22:05.818Z","5f7b2c0d31a8c6681cfdcb72",1999-09-13
"EM-3147-VA",3147,"VA","EM","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-13T04:00:00.000Z","1999-09-26T04:00:00.000Z","2005-05-05T04:00:00.000Z",51,650,35000,"Hampton",99090,"c46aa6781b44c6c9705f28814760adcf","2020-10-05T14:22:05.809Z","5f7b2c0d31a8c6681cfdcb76",1999-09-13
"EM-3147-VA",3147,"VA","EM","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-13T04:00:00.000Z","1999-09-26T04:00:00.000Z","2005-05-05T04:00:00.000Z",51,740,64000,"Portsmouth",99090,"6c3529222e58e392a47e5a68baf2c937","2020-10-05T14:22:05.818Z","5f7b2c0d31a8c6681cfdcb78",1999-09-13
"EM-3147-VA",3147,"VA","EM","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-13T04:00:00.000Z","1999-09-26T04:00:00.000Z","2005-05-05T04:00:00.000Z",51,550,16000,"Chesapeake",99090,"add893f112580c2003a72b02f5724e8b","2020-10-05T14:22:05.808Z","5f7b2c0d31a8c6681cfdcb7c",1999-09-13
"EM-3147-VA",3147,"VA","EM","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-13T04:00:00.000Z","1999-09-26T04:00:00.000Z","2005-05-05T04:00:00.000Z",51,710,57000,"Norfolk",99090,"ee818f3fa70c95bb56b6136cdd26fab9","2020-10-05T14:22:05.815Z","5f7b2c0d31a8c6681cfdcb88",1999-09-13
"EM-3147-VA",3147,"VA","EM","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-13T04:00:00.000Z","1999-09-26T04:00:00.000Z","2005-05-05T04:00:00.000Z",51,700,56000,"Newport News",99090,"c9ad6e269eb7123e9c3bc8c975aeb70b","2020-10-05T14:22:05.812Z","5f7b2c0d31a8c6681cfdcb92",1999-09-13
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,1,99001,"Atlantic (County)",99092,"12d7efea20ee93ac6ddabf6070d9e086","2020-10-05T14:22:05.821Z","5f7b2c0d31a8c6681cfdcb97",1999-09-16
"EM-3147-VA",3147,"VA","EM","1999-09-16T19:15:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-13T04:00:00.000Z","1999-09-26T04:00:00.000Z","2005-05-05T04:00:00.000Z",51,810,82000,"Virginia Beach",99090,"95437ecb64ea1faaaa5aa7b2ebaf7974","2020-10-05T14:22:05.821Z","5f7b2c0d31a8c6681cfdcba7",1999-09-13
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,7,99007,"Camden (County)",99092,"98de576bc88303d37dcc7a1975b1c750","2020-10-05T14:22:05.828Z","5f7b2c0d31a8c6681cfdcbb4",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,5,99005,"Burlington (County)",99092,"4b899fb6dc1b7dca0cae5847415d228e","2020-10-05T14:22:05.823Z","5f7b2c0d31a8c6681cfdcbba",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,9,99009,"Cape May (County)",99092,"ee1d3e9d6d4a9b5db4e251b23a1d3751","2020-10-05T14:22:05.830Z","5f7b2c0d31a8c6681cfdcbbe",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,13,99013,"Essex (County)",99092,"0a10bc26f21362cd8916b16810a20bc2","2020-10-05T14:22:05.835Z","5f7b2c0d31a8c6681cfdcbc2",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,3,99003,"Bergen (County)",99092,"275003a6a1ace002c5f136ebef5a985d","2020-10-05T14:22:05.823Z","5f7b2c0d31a8c6681cfdcbc7",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,11,99011,"Cumberland (County)",99092,"641bbb419905b4bf59390da9ce12e848","2020-10-05T14:22:05.833Z","5f7b2c0d31a8c6681cfdcbca",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,31,99031,"Passaic (County)",99092,"2c0d1ee2b69ef36cf3c9a9e02c12b7a8","2020-10-05T14:22:05.854Z","5f7b2c0d31a8c6681cfdcbe8",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,33,99033,"Salem (County)",99092,"e92b975f50fdfd1b86eeb0b070c84f2e","2020-10-05T14:22:05.856Z","5f7b2c0d31a8c6681cfdcbea",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,15,99015,"Gloucester (County)",99092,"563f52dae4c96553a841456308813ac4","2020-10-05T14:22:05.837Z","5f7b2c0d31a8c6681cfdcbef",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,17,99017,"Hudson (County)",99092,"c9181762e60ef88ac5be7f4dcac520fc","2020-10-05T14:22:05.838Z","5f7b2c0d31a8c6681cfdcbf5",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,19,99019,"Hunterdon (County)",99092,"912facdb0ecc5fdd27af17fa1ddac974","2020-10-05T14:22:05.840Z","5f7b2c0d31a8c6681cfdcbfc",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,23,99023,"Middlesex (County)",99092,"a81d21f706e5583c83cbf2b97924ed2e","2020-10-05T14:22:05.849Z","5f7b2c0d31a8c6681cfdcbff",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,21,99021,"Mercer (County)",99092,"8767b27ad6ebce9a7f3477f6f1d82192","2020-10-05T14:22:05.848Z","5f7b2c0d31a8c6681cfdcc00",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,25,99025,"Monmouth (County)",99092,"8874844ff9d5542e2ae84b6a09b90b5a","2020-10-05T14:22:05.850Z","5f7b2c0d31a8c6681cfdcc0c",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,39,99039,"Union (County)",99092,"c8c0b0c310459cc8fedfc0658a6414fa","2020-10-05T14:22:05.864Z","5f7b2c0d31a8c6681cfdcc12",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,41,99041,"Warren (County)",99092,"323258a0184ea662d5e831c0e6f5867d","2020-10-05T14:22:05.865Z","5f7b2c0d31a8c6681cfdcc13",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,27,99027,"Morris (County)",99092,"1b5d4443753863a43ad7225d85c4967d","2020-10-05T14:22:05.851Z","5f7b2c0d31a8c6681cfdcc16",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,35,99035,"Somerset (County)",99092,"cd2cf62d33ab0bff95acc1b84f0ad633","2020-10-05T14:22:05.861Z","5f7b2c0d31a8c6681cfdcc18",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,29,99029,"Ocean (County)",99092,"070f65f0a8cf124932701c9df38f6d5d","2020-10-05T14:22:05.852Z","5f7b2c0d31a8c6681cfdcc1e",1999-09-16
"EM-3148-NJ",3148,"NJ","EM","1999-09-17T17:43:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2010-05-24T16:00:00.000Z",34,37,99037,"Sussex (County)",99092,"2f2fcab6ca222946bb7b02ffab3f0b69","2020-10-05T14:22:05.863Z","5f7b2c0d31a8c6681cfdcc26",1999-09-16
"EM-3149-NY",3149,"NY","EM","1999-09-18T15:30:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2001-03-21T05:00:00.000Z",36,71,99071,"Orange (County)",99093,"839d9e6dd37b96741d9228aec864f243","2020-10-05T14:22:05.866Z","5f7b2c0d31a8c6681cfdcc2a",1999-09-16
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,11,99011,"Broward (County)",99136,"59a1eb8ba142005dcbf33abaaa9d1fda","2020-10-05T14:22:05.876Z","5f7b2c0d31a8c6681cfdcc30",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,27,99027,"DeSoto (County)",99136,"b489a43931f6c46e5a04051375d758e2","2020-10-05T14:22:05.880Z","5f7b2c0d31a8c6681cfdcc34",1999-10-14
"EM-3149-NY",3149,"NY","EM","1999-09-18T15:30:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2001-03-21T05:00:00.000Z",36,119,99119,"Westchester (County)",99093,"1565bbfd4dedb91e49dffdb45b020156","2020-10-05T14:22:05.870Z","5f7b2c0d31a8c6681cfdcc35",1999-09-16
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,9,99009,"Brevard (County)",99136,"849ba935e1f291b13aae6fcfef7d8db1","2020-10-05T14:22:05.875Z","5f7b2c0d31a8c6681cfdcc37",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,35,99035,"Flagler (County)",99136,"52bb06d7ffa2cd0014047885e6f3f909","2020-10-05T14:22:05.881Z","5f7b2c0d31a8c6681cfdcc39",1999-10-14
"EM-3149-NY",3149,"NY","EM","1999-09-18T15:30:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2001-03-21T05:00:00.000Z",36,79,99079,"Putnam (County)",99093,"2b0c5b32f209e42147bfb4a6cb31c67a","2020-10-05T14:22:05.868Z","5f7b2c0d31a8c6681cfdcc3b",1999-09-16
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,21,99021,"Collier (County)",99136,"064829aeefb981b71f4d539f5e5857cc","2020-10-05T14:22:05.879Z","5f7b2c0d31a8c6681cfdcc3d",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,15,99015,"Charlotte (County)",99136,"3baca8d2932b21b3fccc80f2f8cb5f58","2020-10-05T14:22:05.878Z","5f7b2c0d31a8c6681cfdcc41",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,49,99049,"Hardee (County)",99136,"b57075c59af2091f9a654e74a153135c","2020-10-05T14:22:05.883Z","5f7b2c0d31a8c6681cfdcc4d",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,71,99071,"Lee (County)",99136,"74d75ebf263ffe2b3e1e7d546c9fdf62","2020-10-05T14:22:05.889Z","5f7b2c0d31a8c6681cfdcc54",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,55,99055,"Highlands (County)",99136,"20c1a0ca1d539416f7455bd9e9c6f694","2020-10-05T14:22:05.885Z","5f7b2c0d31a8c6681cfdcc59",1999-10-14
"EM-3149-NY",3149,"NY","EM","1999-09-18T15:30:00.000Z",1999,"Hurricane","HURRICANE FLOYD EMERGENCY DECLARATIONS",0,0,1,0,"1999-09-16T04:00:00.000Z","1999-09-18T04:00:00.000Z","2001-03-21T05:00:00.000Z",36,87,99087,"Rockland (County)",99093,"128856efdaf74cdd5eff304b2b6aa8da","2020-10-05T14:22:05.869Z","5f7b2c0d31a8c6681cfdcc5a",1999-09-16
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,43,99043,"Glades (County)",99136,"d6c24e4553a56d3b88bcaad6e09e3a32","2020-10-05T14:22:05.882Z","5f7b2c0d31a8c6681cfdcc5b",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,57,99057,"Hillsborough (County)",99136,"720921987619c2277640ae28d874a432","2020-10-05T14:22:05.886Z","5f7b2c0d31a8c6681cfdcc5d",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,69,99069,"Lake (County)",99136,"830bb6ed9e8ff1bc0151c396c4469c4d","2020-10-05T14:22:05.888Z","5f7b2c0d31a8c6681cfdcc5f",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,51,99051,"Hendry (County)",99136,"46be6841cec731a20900c701e5b1c2f1","2020-10-05T14:22:05.884Z","5f7b2c0d31a8c6681cfdcc61",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,61,99061,"Indian River (County)",99136,"854a8e6e53d030c161f5b798e6284473","2020-10-05T14:22:05.887Z","5f7b2c0d31a8c6681cfdcc63",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,81,99081,"Manatee (County)",99136,"2e03ba39532029371c9e88104b8830d8","2020-10-05T14:22:05.889Z","5f7b2c0d31a8c6681cfdcc65",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,86,99025,"Dade (County)",99136,"9c27ef4c1bb4c1f721fddfdd70ebf31d","2020-10-05T14:22:05.891Z","5f7b2c0d31a8c6681cfdcc6c",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,99,99099,"Palm Beach (County)",99136,"b7bf02f2ea39f3a05c821a56610b3c77","2020-10-05T14:22:05.900Z","5f7b2c0d31a8c6681cfdcc6e",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,87,99087,"Monroe (County)",99136,"b810773fe686110cb84cd5516c1c371a","2020-10-05T14:22:05.894Z","5f7b2c0d31a8c6681cfdcc70",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,95,99095,"Orange (County)",99136,"86b0c80ac107a6ff9be8edf25bddde76","2020-10-05T14:22:05.898Z","5f7b2c0d31a8c6681cfdcc72",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,97,99097,"Osceola (County)",99136,"cad571213f7834fc7dac40718bc47c72","2020-10-05T14:22:05.899Z","5f7b2c0d31a8c6681cfdcc76",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,85,99085,"Martin (County)",99136,"78eac9421bcbb08a9f765664bf6d760a","2020-10-05T14:22:05.890Z","5f7b2c0d31a8c6681cfdcc7b",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,93,99093,"Okeechobee (County)",99136,"5112479855e73efac59b26cb8a7bd73b","2020-10-05T14:22:05.897Z","5f7b2c0d31a8c6681cfdcc7f",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,103,99103,"Pinellas (County)",99136,"1df9b05fbe487d72b7ce3ea4a905fb35","2020-10-05T14:22:05.903Z","5f7b2c0d31a8c6681cfdcc84",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,101,99101,"Pasco (County)",99136,"0f054c0a33521f7eb0f3e7b9fe2c9ec5","2020-10-05T14:22:05.901Z","5f7b2c0d31a8c6681cfdcc8b",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,105,99105,"Polk (County)",99136,"2e3e0afaea066f83f8a83552b079df03","2020-10-05T14:22:05.905Z","5f7b2c0d31a8c6681cfdcc95",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,115,99115,"Sarasota (County)",99136,"8d30196320329c7e800d3daafee5607d","2020-10-05T14:22:05.915Z","5f7b2c0d31a8c6681cfdcc98",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,111,99111,"St. Lucie (County)",99136,"594a883bd71394e69687256382691841","2020-10-05T14:22:05.914Z","5f7b2c0d31a8c6681cfdccb3",1999-10-14
"EM-3150-FL",3150,"FL","EM","1999-10-15T22:15:00.000Z",2000,"Hurricane","TROPICAL STORM IRENE - FLORIDA",0,0,1,0,"1999-10-14T15:00:00.000Z","1999-10-19T04:00:00.000Z","2010-04-26T04:00:00.000Z",12,117,99117,"Seminole (County)",99136,"b1ac7910460ffc3c3f51985fd1f676b7","2020-10-05T14:22:05.919Z","5f7b2c0d31a8c6681cfdccb7",1999-10-14
"EM-3151-PR",3151,"PR","EM","1999-11-17T23:50:00.000Z",2000,"Hurricane","HURRICANE LENNY",0,0,1,0,"1999-11-17T05:00:00.000Z","1999-11-20T05:00:00.000Z","2002-06-20T04:00:00.000Z",72,5,99005,"Aguadilla (Municipio)",99147,"eea79cf647e1384b212840c3f1a3005b","2020-10-05T14:22:05.923Z","5f7b2c0d31a8c6681cfdccba",1999-11-17
"EM-3151-PR",3151,"PR","EM","1999-11-17T23:50:00.000Z",2000,"Hurricane","HURRICANE LENNY",0,0,1,0,"1999-11-17T05:00:00.000Z","1999-11-20T05:00:00.000Z","2002-06-20T04:00:00.000Z",72,3,99003,"Aguada (Municipio)",99147,"bb83a4714ec31ea43b810814ec5e3fe3","2020-10-05T14:22:05.922Z","5f7b2c0d31a8c6681cfdccbc",1999-11-17
